departamento,clase,familia,FechaCorte,ExisUnidades,CantidadVendida
2,290,290062,2013-03-31 00:00:00,8975779,6099
8,862,862308,2016-08-31 00:00:00,5770999,3541
8,870,870201,2016-04-30 00:00:00,113123744,47499
7,750,750012,2014-10-31 00:00:00,15467824,17153
1,106,106055,2013-04-30 00:00:00,149607537,37888
4,409,409331,2015-07-31 00:00:00,11157,82
5,596,596062,2015-01-31 00:00:00,142,7
3,387,387301,2013-07-31 00:00:00,17334212,18583
4,416,416069,2015-05-31 00:00:00,8606,86
1,103,103087,2014-11-30 00:00:00,701025,2002
8,866,866076,2015-12-31 00:00:00,16422952,9613
5,543,543016,2016-05-31 00:00:00,632702,1043
8,866,866020,2015-05-31 00:00:00,12749119,9195
8,871,871197,2013-08-31 00:00:00,1653461,972
7,788,788270,2015-02-28 00:00:00,251019,857
7,742,742013,2014-10-31 00:00:00,44435384,41272
3,314,314137,2013-06-30 00:00:00,158815469,82307
3,380,380285,2015-04-30 00:00:00,9935924,17240
3,313,313064,2014-03-31 00:00:00,57246103,28338
7,775,775261,2015-08-31 00:00:00,3702633,5887
2,209,209168,2014-04-30 00:00:00,167986,620
7,774,774250,2014-03-31 00:00:00,3842937,6371
3,326,326206,2014-11-30 00:00:00,16405275,14674
4,410,410029,2016-01-31 00:00:00,20766,237
1,104,104020,2015-04-30 00:00:00,13438130,9746
5,538,538056,2014-11-30 00:00:00,2154434,2501
2,202,202010,2013-10-31 00:00:00,2636059,1752
5,540,540070,2013-04-30 00:00:00,1192153,2021
4,414,414136,2015-08-31 00:00:00,36279495,33204
2,289,289006,2014-11-30 00:00:00,33345792,25251
5,586,586117,2016-05-31 00:00:00,15320,117
1,102,102011,2014-02-28 00:00:00,64715470,42007
3,318,318008,2016-07-31 00:00:00,20,5
8,865,865049,2016-08-31 00:00:00,11921471,5277
1,102,102067,2014-09-30 00:00:00,160718,400
1,109,109033,2013-07-31 00:00:00,475749,608
5,538,538059,2016-06-30 00:00:00,6564099,4711
2,202,202040,2015-04-30 00:00:00,16548991,7246
8,856,856231,2016-04-30 00:00:00,120299940,40743
4,423,423132,2016-08-31 00:00:00,63913364,32577
1,100,100000,2014-06-30 00:00:00,-20235,71
7,742,742016,2014-09-30 00:00:00,17589242,20244
1,110,110001,2016-01-31 00:00:00,15374405,22306
3,317,317285,2016-06-30 00:00:00,34001859,19046
7,776,776273,2016-06-30 00:00:00,6134163,7315
8,867,867049,2013-09-30 00:00:00,78531461,16958
2,208,208015,2016-08-31 00:00:00,38349881,5756
4,409,409330,2014-06-30 00:00:00,79208,347
7,750,750012,2016-03-31 00:00:00,13806212,15046
7,774,774250,2015-02-28 00:00:00,928274,2434
2,210,210282,2013-09-30 00:00:00,8320831,7648
7,775,775259,2016-07-31 00:00:00,6422632,13502
3,317,317203,2014-06-30 00:00:00,30545668,17769
8,864,864211,2015-03-31 00:00:00,11925704,7076
4,419,419134,2013-08-31 00:00:00,6452722,5363
8,854,854022,2014-11-30 00:00:00,42917726,23439
7,787,787266,2014-12-31 00:00:00,6479802,10819
2,281,281015,2015-11-30 00:00:00,43234559,16638
1,102,102018,2014-02-28 00:00:00,48158962,17317
3,312,312137,2016-04-30 00:00:00,1396,60
1,127,127079,2013-07-31 00:00:00,2366001,2420
3,399,399001,2016-07-31 00:00:00,-94,12
1,100,100000,2016-02-29 00:00:00,-32,2
4,418,418276,2016-05-31 00:00:00,6191963,3704
5,596,596195,2016-03-31 00:00:00,6,2
2,291,291055,2016-01-31 00:00:00,242622,602
5,537,537078,2014-07-31 00:00:00,9673264,11048
8,868,868153,2016-01-31 00:00:00,29721584,8689
3,311,311315,2015-05-31 00:00:00,59802019,37236
2,210,210300,2015-12-31 00:00:00,62073,788
4,418,418277,2015-07-31 00:00:00,36561250,26688
1,101,101003,2016-09-30 00:00:00,23693847,28742
7,701,701105,2014-08-31 00:00:00,24951938,45628
5,542,542026,2013-03-31 00:00:00,11984489,12639
4,410,410222,2015-01-31 00:00:00,1020559,2154
2,289,289004,2014-02-28 00:00:00,125844,312
7,775,775260,2015-09-30 00:00:00,15101483,19611
7,742,742016,2016-05-31 00:00:00,113,28
5,586,586117,2014-09-30 00:00:00,210235,353
4,408,408069,2013-08-31 00:00:00,85116451,31344
2,202,202014,2015-07-31 00:00:00,21631560,16891
1,102,102011,2016-01-31 00:00:00,65858279,67079
8,861,861007,2015-12-31 00:00:00,87836063,29187
1,106,106001,2015-02-28 00:00:00,96625108,35924
3,317,317203,2016-02-29 00:00:00,24315679,15360
8,865,865052,2013-09-30 00:00:00,28705978,7683
8,873,873125,2013-12-31 00:00:00,25121828,29933
8,854,854022,2016-07-31 00:00:00,50080825,25291
5,542,542033,2013-03-31 00:00:00,2053036,2191
3,391,391218,2015-07-31 00:00:00,1220922,1557
1,101,101004,2015-11-30 00:00:00,32852539,37646
3,391,391106,2013-03-31 00:00:00,707487,1614
1,105,105001,2015-01-31 00:00:00,51917423,22547
8,860,860048,2016-02-29 00:00:00,137305393,39630
8,869,869212,2013-11-30 00:00:00,154943738,30545
7,774,774254,2015-12-31 00:00:00,36972970,42844
1,110,110140,2015-11-30 00:00:00,57666,178
1,102,102183,2013-10-31 00:00:00,1134847,1086
4,477,477092,2015-10-31 00:00:00,46943828,15500
1,110,110028,2013-07-31 00:00:00,3499,71
3,314,314156,2016-07-31 00:00:00,110026397,70253
3,322,322082,2016-01-31 00:00:00,622376,1121
8,862,862308,2014-09-30 00:00:00,9680942,4148
3,387,387158,2016-06-30 00:00:00,4015655,5257
8,872,872020,2013-11-30 00:00:00,2776544,1800
7,787,787254,2013-04-30 00:00:00,732810434,47962
1,101,101063,2013-04-30 00:00:00,373153,574
8,885,885199,2014-06-30 00:00:00,992,17
1,103,103299,2013-11-30 00:00:00,411555,1003
7,787,787267,2015-10-31 00:00:00,2390484,4377
3,326,326203,2015-11-30 00:00:00,1371843,1656
5,586,586032,2015-08-31 00:00:00,214639,1043
5,538,538093,2013-04-30 00:00:00,501949,847
7,796,796043,2016-09-30 00:00:00,450840,3452
4,418,418100,2013-04-30 00:00:00,501815,776
5,544,544040,2013-12-31 00:00:00,11385456,12643
1,110,110282,2015-06-30 00:00:00,604589,2229
5,540,540069,2013-11-30 00:00:00,18993886,17411
5,540,540023,2015-02-28 00:00:00,8556554,9574
3,353,353295,2013-03-31 00:00:00,347934,859
5,596,596065,2014-12-31 00:00:00,12873008,6951
3,311,311316,2014-10-31 00:00:00,45882454,23194
1,105,105071,2013-09-30 00:00:00,44621678,26086
3,322,322111,2014-07-31 00:00:00,2103732,1990
4,409,409331,2015-04-30 00:00:00,84902,461
1,101,101028,2015-08-31 00:00:00,143154885,61966
4,419,419138,2013-03-31 00:00:00,4,2
3,303,303065,2015-04-30 00:00:00,4945377,8798
1,102,102389,2016-03-31 00:00:00,5437555,5618
8,835,835129,2013-04-30 00:00:00,13177698,4186
3,316,316006,2016-03-31 00:00:00,2150550,2350
7,704,704353,2016-08-31 00:00:00,215305,497
5,544,544001,2015-03-31 00:00:00,585410,1126
8,865,865020,2014-10-31 00:00:00,6788766,5348
7,774,774255,2013-06-30 00:00:00,541190,315
8,862,862308,2016-05-31 00:00:00,25686364,10159
2,239,239183,2013-07-31 00:00:00,46144,170
1,102,102067,2016-05-31 00:00:00,740022,645
4,423,423132,2014-12-31 00:00:00,34531944,32437
8,867,867049,2013-06-30 00:00:00,105938501,23800
8,860,860048,2014-06-30 00:00:00,172713557,37708
7,750,750012,2014-07-31 00:00:00,16526239,17880
2,202,202025,2015-02-28 00:00:00,1172576,477
5,538,538048,2013-10-31 00:00:00,21888,136
5,501,501027,2013-05-31 00:00:00,182,2
1,103,103001,2015-11-30 00:00:00,984,36
8,867,867048,2015-12-31 00:00:00,95266090,29844
8,893,893308,2013-12-31 00:00:00,60,4
4,409,409330,2016-02-29 00:00:00,1612295,2190
4,414,414138,2016-05-31 00:00:00,8498808,7864
5,543,543016,2016-08-31 00:00:00,562,16
3,316,316007,2015-05-31 00:00:00,98594,1187
7,701,701070,2013-08-31 00:00:00,12269165,26095
4,401,401321,2016-05-31 00:00:00,1215776,2192
3,316,316016,2013-04-30 00:00:00,8650156,6230
5,536,536006,2016-02-29 00:00:00,999188,2498
1,103,103079,2013-04-30 00:00:00,28517324,14999
4,420,420092,2016-08-31 00:00:00,31452378,16092
4,414,414135,2014-07-31 00:00:00,94644211,46346
1,102,102067,2014-06-30 00:00:00,1201412,1283
3,310,310041,2016-01-31 00:00:00,1743972,4801
3,353,353307,2014-08-31 00:00:00,99895,457
1,104,104018,2014-07-31 00:00:00,23315388,15408
5,583,583032,2014-12-31 00:00:00,20075393,24820
2,281,281019,2015-06-30 00:00:00,9198639,5775
3,319,319058,2014-01-31 00:00:00,2,1
4,401,401321,2016-02-29 00:00:00,816038,1134
4,401,401008,2014-03-31 00:00:00,890,19
1,112,112345,2016-05-31 00:00:00,4964462,5479
3,353,353298,2016-09-30 00:00:00,2234,53
7,797,797065,2015-01-31 00:00:00,5284,20
4,403,403087,2016-03-31 00:00:00,19301066,15733
1,106,106060,2014-09-30 00:00:00,2285640,2127
5,586,586117,2016-08-31 00:00:00,16633,199
1,105,105007,2013-12-31 00:00:00,56693758,31364
4,410,410029,2014-10-31 00:00:00,3186166,3966
8,860,860240,2015-08-31 00:00:00,74795914,19896
8,861,861020,2016-07-31 00:00:00,54498316,19489
3,317,317285,2016-09-30 00:00:00,53312622,22157
3,399,399001,2013-03-31 00:00:00,0,5
7,701,701066,2014-01-31 00:00:00,2904541,4571
5,536,536002,2016-07-31 00:00:00,493,13
7,775,775259,2016-04-30 00:00:00,6129502,8853
3,302,302318,2016-09-30 00:00:00,14776329,9625
2,208,208015,2016-05-31 00:00:00,11782551,2383
3,327,327087,2014-07-31 00:00:00,20625239,24654
8,863,863047,2014-08-31 00:00:00,135176716,68128
8,885,885175,2013-04-30 00:00:00,5881153,2899
1,108,108060,2014-08-31 00:00:00,4,2
5,596,596049,2015-02-28 00:00:00,395,13
7,796,796034,2015-03-31 00:00:00,427927,1640
2,290,290058,2014-04-30 00:00:00,750,10
8,885,885199,2016-05-31 00:00:00,8,2
8,861,861076,2014-01-31 00:00:00,134439679,56207
1,103,103239,2013-06-30 00:00:00,14228138,23732
7,742,742016,2016-08-31 00:00:00,13,6
8,855,855011,2013-11-30 00:00:00,19844863,12195
5,596,596181,2015-03-31 00:00:00,24316478,15069
1,104,104120,2016-09-30 00:00:00,120275,258
3,399,399001,2016-04-30 00:00:00,-9,6
4,477,477395,2016-08-31 00:00:00,24418,72
2,209,209167,2016-07-31 00:00:00,7178594,4574
8,862,862004,2015-09-30 00:00:00,14773571,6215
7,701,701066,2013-12-31 00:00:00,3387279,6646
7,742,742013,2013-10-31 00:00:00,43396456,37091
5,536,536002,2014-06-30 00:00:00,44,2
3,319,319163,2013-03-31 00:00:00,182,7
3,381,381103,2014-08-31 00:00:00,10235589,10059
5,542,542025,2015-11-30 00:00:00,16894454,13881
1,106,106055,2015-08-31 00:00:00,151171390,58152
2,202,202011,2015-07-31 00:00:00,49564358,21744
3,327,327106,2014-05-31 00:00:00,24129717,18742
1,103,103087,2015-11-30 00:00:00,451078,2355
8,885,885197,2014-05-31 00:00:00,1832073,1414
5,594,594185,2016-05-31 00:00:00,22177416,14840
3,316,316004,2015-08-31 00:00:00,40042,381
1,106,106050,2014-06-30 00:00:00,27049594,7897
5,594,594061,2015-06-30 00:00:00,1114035,2475
3,310,310028,2016-07-31 00:00:00,1345509,2465
5,596,596323,2015-03-31 00:00:00,32300859,20184
5,596,596323,2014-01-31 00:00:00,33516545,21336
4,432,432043,2016-07-31 00:00:00,79374684,37421
7,742,742016,2013-06-30 00:00:00,19918569,22884
3,302,302192,2015-12-31 00:00:00,58626701,35843
2,202,202088,2013-04-30 00:00:00,4891035,3272
7,798,798009,2014-06-30 00:00:00,51798,237
5,542,542044,2013-12-31 00:00:00,5263222,5051
8,870,870202,2013-04-30 00:00:00,24797337,10636
7,752,752081,2016-09-30 00:00:00,40484954,35482
7,776,776272,2014-05-31 00:00:00,3199624,5373
8,870,870200,2015-05-31 00:00:00,32305585,22478
7,749,749001,2016-08-31 00:00:00,7,2
5,596,596048,2014-03-31 00:00:00,9361781,8821
8,885,885202,2013-11-30 00:00:00,379072,782
5,538,538059,2015-03-31 00:00:00,9948736,6449
5,537,537020,2016-05-31 00:00:00,33391836,29255
3,318,318073,2016-05-31 00:00:00,132482616,94260
2,209,209033,2015-11-30 00:00:00,25400,89
5,540,540084,2015-05-31 00:00:00,797576,1857
5,596,596061,2015-04-30 00:00:00,8468509,4905
7,787,787266,2013-09-30 00:00:00,436561,1744
4,410,410222,2016-05-31 00:00:00,185958,489
3,326,326033,2013-09-30 00:00:00,1867984,1003
4,410,410032,2016-08-31 00:00:00,610192,2384
3,384,384218,2014-12-31 00:00:00,12897138,16432
3,327,327087,2015-07-31 00:00:00,10841879,24322
4,401,401210,2015-10-31 00:00:00,3205874,5920
4,432,432021,2014-06-30 00:00:00,22718757,13005
5,585,585032,2016-08-31 00:00:00,2769279,4711
3,373,373032,2015-01-31 00:00:00,8023716,6275
2,209,209031,2013-03-31 00:00:00,554380,469
6,646,646081,2016-06-30 00:00:00,15079693,23767
7,751,751025,2016-09-30 00:00:00,18653091,19894
8,869,869212,2015-12-31 00:00:00,301312997,56071
4,409,409329,2016-07-31 00:00:00,124369,795
5,538,538008,2014-02-28 00:00:00,1220325,1851
5,541,541079,2015-10-31 00:00:00,346496,1372
3,322,322108,2014-07-31 00:00:00,512491,1225
8,847,847301,2013-06-30 00:00:00,50940,666
3,314,314137,2014-06-30 00:00:00,160639503,96413
5,594,594184,2016-09-30 00:00:00,12563058,9254
5,541,541057,2015-05-31 00:00:00,3240053,4843
1,103,103079,2013-08-31 00:00:00,25009306,19703
7,701,701060,2014-07-31 00:00:00,1232,36
3,326,326028,2014-03-31 00:00:00,81696,341
3,310,310029,2016-03-31 00:00:00,1635737,3829
5,540,540079,2014-06-30 00:00:00,8205029,8399
7,776,776265,2015-07-31 00:00:00,63646723,25882
2,289,289071,2016-08-31 00:00:00,23030700,14378
7,751,751026,2016-05-31 00:00:00,34003754,33385
4,410,410030,2014-01-31 00:00:00,2027032,2662
4,413,413214,2015-06-30 00:00:00,58156840,28800
5,594,594208,2015-01-31 00:00:00,21109438,9312
4,418,418071,2013-07-31 00:00:00,12299355,7208
1,104,104120,2014-02-28 00:00:00,10848,40
8,856,856047,2015-08-31 00:00:00,163781362,95168
5,538,538023,2013-05-31 00:00:00,858732,2445
3,306,306087,2013-12-31 00:00:00,1137504,2594
1,106,106236,2016-04-30 00:00:00,1126,27
1,106,106054,2015-09-30 00:00:00,15101734,17416
2,291,291062,2014-07-31 00:00:00,8289687,6923
4,432,432043,2013-03-31 00:00:00,45721788,24052
7,775,775258,2015-05-31 00:00:00,8694495,13369
3,387,387299,2013-03-31 00:00:00,33944215,61336
1,105,105001,2013-10-31 00:00:00,21043065,13755
8,858,858046,2013-05-31 00:00:00,44255222,14240
4,409,409117,2014-12-31 00:00:00,3885813,3978
7,701,701067,2013-08-31 00:00:00,5337024,10202
4,418,418278,2014-03-31 00:00:00,15225686,9758
8,857,857020,2015-05-31 00:00:00,16202657,10419
4,477,477092,2016-09-30 00:00:00,81512938,22722
8,872,872198,2015-09-30 00:00:00,664,8
7,774,774253,2013-05-31 00:00:00,25554738,23048
8,893,893308,2013-04-30 00:00:00,189,9
3,373,373141,2015-01-31 00:00:00,6576252,2583
5,585,585032,2014-12-31 00:00:00,28958290,39142
3,313,313064,2015-03-31 00:00:00,59719188,31128
5,538,538022,2013-09-30 00:00:00,14167238,17395
4,413,413016,2015-04-30 00:00:00,24476785,19675
3,319,319054,2016-07-31 00:00:00,1622604,3264
3,311,311316,2013-07-31 00:00:00,61594070,23112
6,645,645003,2013-11-30 00:00:00,12,4
3,322,322115,2013-08-31 00:00:00,22646,201
7,751,751026,2014-09-30 00:00:00,38070624,34395
7,788,788270,2014-02-28 00:00:00,384543,963
4,401,401187,2015-06-30 00:00:00,8297747,17406
3,399,399002,2016-02-29 00:00:00,-113,15
4,412,412065,2014-04-30 00:00:00,13119877,8250
7,701,701060,2016-03-31 00:00:00,831,14
4,432,432023,2015-06-30 00:00:00,1136297,1062
3,322,322082,2014-10-31 00:00:00,279423,774
3,303,303146,2015-03-31 00:00:00,35199786,24500
5,501,501001,2013-04-30 00:00:00,16786802,12024
4,420,420092,2013-12-31 00:00:00,68055922,51354
2,289,289071,2014-12-31 00:00:00,51495565,53781
7,750,750031,2016-08-31 00:00:00,3311931,3392
5,540,540023,2015-10-31 00:00:00,1099554,5325
5,544,544095,2015-01-31 00:00:00,36979124,35198
5,596,596244,2013-05-31 00:00:00,40058642,16515
5,542,542038,2015-07-31 00:00:00,24801045,19743
5,541,541117,2015-04-30 00:00:00,11021144,9085
7,706,706364,2016-09-30 00:00:00,18008525,18432
7,701,701104,2013-06-30 00:00:00,3203488,7849
1,101,101002,2015-07-31 00:00:00,11233970,19527
7,701,701070,2013-04-30 00:00:00,439159,1483
3,353,353307,2013-08-31 00:00:00,46307,202
3,309,309069,2015-11-30 00:00:00,27993219,23053
3,320,320143,2013-09-30 00:00:00,11126349,6360
5,542,542026,2015-10-31 00:00:00,16572756,15731
7,752,752081,2013-05-31 00:00:00,28192507,17720
5,583,583033,2014-10-31 00:00:00,18585755,13748
3,322,322108,2016-03-31 00:00:00,489561,1176
4,423,423117,2013-04-30 00:00:00,29355160,15484
8,867,867049,2016-05-31 00:00:00,29091049,9443
7,706,706365,2016-08-31 00:00:00,3269926,4624
7,742,742013,2014-01-31 00:00:00,34969314,29154
2,281,281014,2016-01-31 00:00:00,2406327,1422
3,326,326112,2015-04-30 00:00:00,471315,1479
3,310,310033,2014-05-31 00:00:00,585795,2964
8,862,862004,2015-06-30 00:00:00,17571555,8060
8,860,860049,2013-05-31 00:00:00,209572956,72745
5,585,585070,2014-12-31 00:00:00,11533835,11734
7,749,749001,2014-09-30 00:00:00,43115549,25097
8,866,866076,2014-12-31 00:00:00,17950870,10300
3,317,317203,2013-06-30 00:00:00,13328351,17775
5,536,536057,2013-06-30 00:00:00,1,1
8,885,885200,2014-04-30 00:00:00,2971133,3414
7,774,774252,2013-06-30 00:00:00,962696,1039
5,583,583080,2016-01-31 00:00:00,79950,551
5,596,596025,2014-05-31 00:00:00,122443380,47510
7,775,775257,2015-06-30 00:00:00,3865882,6295
2,202,202011,2015-04-30 00:00:00,24027155,18324
4,410,410032,2016-05-31 00:00:00,397190,859
7,750,750013,2015-10-31 00:00:00,28175289,26906
2,202,202025,2016-07-31 00:00:00,977397,850
4,418,418132,2013-05-31 00:00:00,69354630,33910
7,739,739070,2015-09-30 00:00:00,906101,4075
1,106,106050,2014-09-30 00:00:00,18131546,6762
5,537,537020,2016-02-29 00:00:00,38355138,32338
3,311,311315,2015-04-30 00:00:00,52532199,29111
3,353,353295,2016-09-30 00:00:00,700857,2762
4,432,432021,2016-05-31 00:00:00,21337885,11095
7,701,701061,2014-03-31 00:00:00,36160410,31965
8,865,865020,2016-08-31 00:00:00,8025608,4180
5,594,594185,2016-02-29 00:00:00,12458520,7512
7,742,742016,2013-09-30 00:00:00,20292309,19936
5,540,540079,2016-02-29 00:00:00,6048588,4697
7,750,750030,2016-09-30 00:00:00,6496489,6078
7,798,798009,2014-09-30 00:00:00,13389,147
4,419,419104,2013-06-30 00:00:00,2965279,2661
8,867,867232,2015-11-30 00:00:00,75136564,16389
3,327,327104,2016-09-30 00:00:00,9794387,6068
5,538,538061,2013-05-31 00:00:00,5,1
7,748,748030,2015-12-31 00:00:00,3828878,3887
5,595,595002,2016-07-31 00:00:00,-1,1
3,310,310041,2014-10-31 00:00:00,1260725,2714
7,748,748029,2014-08-31 00:00:00,3752182,6726
7,749,749001,2016-05-31 00:00:00,51,14
8,866,866076,2016-08-31 00:00:00,11791742,10227
3,398,398009,2013-11-30 00:00:00,4316,74
5,537,537076,2016-09-30 00:00:00,9586285,13809
3,314,314156,2014-12-31 00:00:00,221385087,123314
4,417,417132,2013-12-31 00:00:00,23820552,22712
4,409,409329,2016-04-30 00:00:00,97027,524
4,417,417132,2015-02-28 00:00:00,13302452,8168
2,281,281014,2014-02-28 00:00:00,4952184,4178
5,544,544312,2014-03-31 00:00:00,2,1
8,874,874198,2015-10-31 00:00:00,14562052,6909
8,865,865047,2014-08-31 00:00:00,27420651,10507
4,403,403039,2013-06-30 00:00:00,976861,1822
4,410,410222,2016-02-29 00:00:00,547356,1096
3,380,380161,2013-11-30 00:00:00,5947106,6799
5,594,594208,2016-03-31 00:00:00,29034852,15858
3,381,381103,2014-05-31 00:00:00,16275749,17496
4,432,432021,2014-09-30 00:00:00,4462010,4837
7,787,787266,2013-06-30 00:00:00,258607,834
4,432,432020,2013-05-31 00:00:00,269784,413
5,585,585097,2014-05-31 00:00:00,135622,746
3,373,373032,2014-10-31 00:00:00,12442130,9374
5,537,537070,2014-03-31 00:00:00,6030563,7828
5,537,537003,2015-03-31 00:00:00,5092205,9524
3,327,327087,2015-10-31 00:00:00,1387127,4502
2,201,201004,2015-05-31 00:00:00,6407137,9979
5,541,541057,2015-08-31 00:00:00,763511,2229
7,701,701060,2014-04-30 00:00:00,4392,54
3,322,322108,2014-10-31 00:00:00,583671,963
4,410,410030,2013-10-31 00:00:00,4099529,4506
5,596,596065,2015-02-28 00:00:00,11107047,7006
2,208,208079,2015-02-28 00:00:00,16,2
5,540,540079,2014-09-30 00:00:00,2465390,4315
7,798,798009,2016-02-29 00:00:00,384,7
4,420,420059,2013-03-31 00:00:00,19996612,14439
7,751,751026,2016-08-31 00:00:00,27629725,29233
5,537,537020,2014-09-30 00:00:00,26623373,33891
3,380,380073,2014-05-31 00:00:00,334640081,210748
3,353,353296,2016-08-31 00:00:00,443959,2004
5,501,501002,2013-03-31 00:00:00,21653987,20491
7,775,775258,2015-02-28 00:00:00,7055440,10502
3,322,322082,2015-01-31 00:00:00,154236,315
3,306,306087,2013-09-30 00:00:00,2790650,3625
5,595,595002,2013-03-31 00:00:00,286768,385
1,104,104115,2016-04-30 00:00:00,33409332,22603
7,711,711379,2016-08-31 00:00:00,3399943,3978
3,323,323073,2014-12-31 00:00:00,106698595,67243
4,477,477092,2016-06-30 00:00:00,71455836,18676
7,701,701067,2013-05-31 00:00:00,6977155,10479
4,409,409117,2014-09-30 00:00:00,186060,521
5,501,501291,2014-03-31 00:00:00,749168,1985
3,391,391104,2014-10-31 00:00:00,98641,224
6,646,646429,2016-07-31 00:00:00,1677246,2742
4,416,416068,2013-08-31 00:00:00,9069393,3537
8,862,862005,2015-02-28 00:00:00,1753168,959
4,410,410133,2015-04-30 00:00:00,45369,295
